artist,title,date,website
Miklos LegradyMiklos Legrady,The Anonymous Art Awards - a work on social practice,2006,
Josephine DoradoJosephine Dorado,RPM's Remixed,2006,http://funksoup.com/rpms.htm
Matt DunnerstickMatt Dunnerstick,Axis of Evil Weather,2006,http://www.axisofevilweather.com
Eugenio TisselliEugenio Tisselli,JB Wock,2006,http://motorhueso.net/jbwock
Dawid MarcinkowskiDawid Marcinkowski,SUFFERROSA,2006,http://www.sufferrosa.com/
geoffrey sheageoffrey shea,Writing Machine,2006,http://www.unscrambled.com/writing
Paul RobertPaul Robert,Ever Since,2006,http://paulrobert.ca/eversince/
Derek LernerDerek Lerner,RobinAstro.txt,2006,http://dereklerner.com/robinastrotxt
Jeremy TurnerJeremy Turner,Roland Quagmire III Presents,2006,http://rolandquagmire.blogspot.com
Nathan ShaferNathan Shafer,2487 Brainfreeze,2006,http://nathanshafer.org/brainfreeze.html
Ellie HarrisonEllie Harrison,Artist’s Training Programme™,2006,http://www.ellieharrison.com/artiststraining/
Colin GoldbergColin Goldberg,"Carl Sagan's Revenge, 2006",2006,http://video.google.com/videoplay?docid=9142046880591815448&q=colin+goldberg
Grégory ChatonskyGrégory Chatonsky,Conposition 1,2006,http://incident.net/works/composition1/
Juan Manuel PatiñoJuan Manuel Patiño,C2Mi Zeitgeist - The Passenger,2006,http://www.c2mi.com/antgame/
StanzaStanza,Soul 2004 -06. By Stanza,2006,http://www.stanza.co.uk/soul_globe/index.html
Sara MalinarichSara Malinarich,STAY IN PLACE,2006,http://www.saramalinarich.net/stay-in-place/
Alan BigelowAlan Bigelow,MyNovel.org,2006,http://www.MyNovel.org
santiago ortizsantiago ortiz,Mitozoos,2006,http://bestiario.org/mitozoos/english
Leonel MouraLeonel Moura,RAP,2006,http://www.leonelmoura.com/rap.html
xtine burroughxtine burrough,Do Something More Amazing,2006,http://www.dosomethingMOREamazing.com
Leon TanLeon Tan,New Media Haiku Poetry,2006,http://www.myspace.com/rhizomantik
Marisa OlsonMarisa Olson,Black or White,2006,http://www.youtube.com/watch?v=JZClPDtjNsI
Natalia RojasNatalia Rojas,MSN history visualization 2.0,2006,http://www.nataliarojas.com/p55/msn_history
Pérennès ArnaudPérennès Arnaud,Countries,2006,http://arnaudperennes.free.fr/english/indexenglish.html
uleiulei,CC: Cube Communication,2006,http://www.hrum.org/projects/epistolar/cc.html
Adrian Van AllenAdrian Van Allen,15 Hiding Places,2006,http://www.adrianv.com/project-hiding.html
Joseph FarbrookJoseph Farbrook,Cell in the New Body,2006,http://www.farbrook.net/website/cell.html
Ramie BlattRamie Blatt,Law of Attraction,2006,http://www.ramieblatt.com/lawofattractiondemo.html
Ari AlexenbergAri Alexenberg,Weeklyecho.com,2006,http://www.weeklyecho.com
James AllibanJames Alliban,Broken City,2006,http://www.extendedreflection.co.uk/broken.html
Ethan MillerEthan Miller,Narrative Units,2006,http://ethanmiller.name/projects/narrativeunits/
Jerry King MusserJerry King Musser,Lost Lyrics,2006,http://mussertoth.com/musser/lostlyrics.html
Christian Marc SchmidtChristian Marc Schmidt,Driving,2006,http://www.christianmarcschmidt.com/index.php?template=project&id=driving
Grégory ChatonskyGrégory Chatonsky,Jean Paul Civeyrac : Interstices,2006,http://incident.net/works/interstices/
David ColagiovanniDavid Colagiovanni,Simultaneous Portraits or Danger Music for Dick,2006,http://archive.rhizome.org/artbase/46189/danger.html
Mogens JacobsenMogens Jacobsen,Hørbar / Audiobar,2006,http://www.mogens.info/art/hoerbar/
Anna DumitriuAnna Dumitriu,The Self Organising Artist,2006,http://web.mac.com/annadumitriu/iWeb/SOA/Blog/Blog.html
Aurora HalalAurora Halal,Da Bear,2006,http://student.bard.edu/~ah691/bearsite/bearsite.htm
Paul McLeanPaul McLean,100+ Hanks,2006,http://www.artforhumans.com/100hanks/100hanks.html
Mushon Zer-AvivMushon Zer-Aviv,ShiftSpace,2006,http://www.ShiftSpace.org/
Tom ChambersTom Chambers,Pscan Derivatives,2006,http://tomrchambers.com/pscandvs.html
Colin GoldbergColin Goldberg,"Koi, 2005",2006,http://video.google.com/videoplay?docid=-688972622770287829&q=colin+goldberg
Joelle BittonJoelle Bitton,I Want You (But I Can't),2006,http://www.superficiel.org/joelle/art/pages/iwy.htm
Rheim AlkadhiRheim Alkadhi,My Lover in Unequal Parts: A Found Photo Project,2006,http://www.arteeast.org/artenews/artenews-articles2006/rheim-alkadhi/artenews-r-alkadhi.html
Richard VickersRichard Vickers,15x15,2006,http://www.15x15.org/
Holly LongstaffHolly Longstaff,Distorted Conversations: On and Offline Explorations of Genomic Art,2006,http://genomicart.blogspot.com/
Shawn DeckerShawn Decker,Green,2006,http://www.shawndecker.com/documentation/green
Takeshi MurataTakeshi Murata,Untitled (Silver),2006,
Hidenori WatanaveHidenori Watanave,Cherry_blossom mapping project,2006,http://mapping.jp/index2.html
Colin GoldbergColin Goldberg,"Glass, 2006",2006,http://video.google.com/videoplay?docid=8732259124766588045&q=colin+goldberg
sinae kimsinae kim,heartbeat drawing,2006,http://ksinae.pe.kr/director/heartbeat.htm
Robert WillimRobert Willim,Surreal Scania,2006,http://www.surrealscania.se/
Colin GoldbergColin Goldberg,"Timeslide, 2006",2006,http://video.google.com/videoplay?docid=-7572940055045163265&q=colin+goldberg
Grégory ChatonskyGrégory Chatonsky,Sur Terre,2006,http://gregory.incident.net/project/sur-terre--high-ground-/
Philippe CholletPhilippe Chollet,Samples of the Ghats,2006,http://philippechollet.net/samples_of_the_ghats.html
Rafaël RozendaalRafaël Rozendaal,all i can do is .com,2006,http://www.allicandois.com/
Rafaël RozendaalRafaël Rozendaal,big long now .com,2006,http://www.biglongnow.com/
Jason NelsonJason Nelson,This is How You Will Die,2006,http://www.secrettechnology.com/death/deathspin.htm
Martin BonadeoMartin Bonadeo,art closed circuit,2006,http://www.martinbonadeo.com.ar/24_circuitoen.html
julian konczakjulian konczak,birth and decay,2006,http://www.hidrazone.com/artists/julian_konczak/birth_and_decay/display_birth_and_decay.html
Monica LozanoMonica Lozano,dear diary,2006,http://www.artofforgetting.com
Andres MannisteAndres Manniste,me_me_2006,2006,http://www.projets.rsight.net/me_me/index.html
Jose InsuaJose Insua,movements no.1,2006,http://www.jinsua.com/movementsno1.html
sinae kimsinae kim,VR ; Arcade project,2006,http://www.ksinae.pe.kr/arcade/sublime.htm
adam chapmanadam chapman,Diagram of the Dynamics of the Physical Embodiment of Desire,2006,http://www.adamchapmanart.com/
Gandha KeyGandha Key,The House of Memories,2006,http://www.zyarts.com/houseofmemories
Rafaël RozendaalRafaël Rozendaal,only nothing .com,2006,http://www.onlynothing.com/
guillaume horenguillaume horen,Traces | leave your trace on the Internet,2006,http://www.art-numerique.net/interactive-works.html
Rafaël RozendaalRafaël Rozendaal,vai avanti .com,2006,http://www.vaiavanti.com/
Alison CliffordAlison Clifford,The Sweet Old Etcetera,2006,http://www.sweetoldetc.org
Jürgen TrautweinJürgen Trautwein,white noise,2006,http://www.jtwine.com/noisedex.html
Rafaël RozendaalRafaël Rozendaal,paper toilet .com,2006,http://www.papertoilet.com/
Brad BorevitzBrad Borevitz,State of the Union,2006,http://stateoftheunion.onetwothree.net/
ruben coen cagliruben coen cagli,ber.loose.coin - electoral drum machine,2006,http://www.malloc.it/ber.loose.coin.html
Susana Mendes SilvaSusana Mendes Silva,sheet,2006,http://www.sheet-2006.net
jerome saint-clairjerome saint-clair,uga v3.0db: this way (2005),2006,http://www.saint-clair.net/projects/2005-ugav3dbthisway/
Lina RodriguezLina Rodriguez,landEscape,2006,http://www.e-fagia.org/enterland.html
Martin BonadeoMartin Bonadeo,moebius display,2006,http://www.martinbonadeo.com.ar/27_moebiusen.html
Grégory ChatonskyGrégory Chatonsky,We not,2006,http://incident.net/works/wenot/
Mari Keski-KorsuMari Keski-Korsu,mikroPaliskunta,2006,http://www.mikropaliskunta.net
Penelope UmbricoPenelope Umbrico,suns from flickr,2006,http://www.flickr.com/people/sunsfromflickr-umbrico/
Simon FildesSimon Fildes,move-me.com,2006,http://www.move-me.com
deb kingdeb king,function:feminism,2006,http://functionfeminism.comhttp://feministartproject.rutgers.edu/
jerome saint-clairjerome saint-clair,uga v3.0db: ynm (2005),2006,http://www.saint-clair.net/projects/2005-ugav3dbynm/frame.php
Alexander MoutonAlexander Mouton,Velvet,2006,http://www.unseenproductions.net/velvet.html
MTAAMTAA,To Be Listened To…,2006,http://mtaa.net/2bl2
Colin GoldbergColin Goldberg,"Vidmix, 2006",2006,http://video.google.com/videoplay?docid=-5609113311522036279&q=colin+goldberg
Noah VeneziaNoah Venezia,The Rainbow Website,2006,http://www.afuckingrainbow.com/
Annie AbrahamsAnnie Abrahams,understanding?,2006,http://www.bram.org/beinghuman/underst.htm
Aaron SiegelAaron Siegel,Visual Rhizome,2006,http://www.visualrhizome.org
Alexis LloydAlexis Lloyd,The Ad Generator,2006,http://a.parsons.edu/~alloyd/adgen2
Annie AbrahamsAnnie Abrahams,karaoke,2006,http://bram.org/karaoke/karaoke.htm
matias viegenermatias viegener,fallenfruit.org,2006,http://www.fallenfruit.org/
carlos katastrofskycarlos katastrofsky,russian roulette,2006,http://katastrofsky.cont3xt.net/roulette
Evelin StermitzEvelin Stermitz,World of Female Avatars,2006,http://females.mur.at
Rob O'NeillRob O'Neill,dataProjections,2006,http://www.morphometric.com/exhibition/dataprojections/
Douglas GastDouglas Gast,Postcard Project,2006,http://www.noprogram.org/postcard/postcard2.htm
Rafaël RozendaalRafaël Rozendaal,much better than this .com,2006,http://www.muchbetterthanthis.com/
Salvatore IaconesiSalvatore Iaconesi,g_i_o_c_a_t_t_o_l_i,2006,http://www.artisopensource.net/giocattoli/index.html
Colin GoldbergColin Goldberg,"Eschaton, 2006",2006,http://video.google.com/videoplay?docid=-1129781280241678429&q=colin+goldberg
arturo cariceoarturo cariceo,museomultimedial [mmm],2006,http://arteuchile.uchile.cl/mmm/
Alan BigelowAlan Bigelow,I-Pledge.org,2007,http://www.I-Pledge.org
Grégory ChatonskyGrégory Chatonsky,Peoples,2007,http://incident.net/works/peoples/
Martin John CallananMartin John Callanan,I Wanted to See All of the News From Today,2007,http://allnews.greyisgood.eu/
James R FordJames R Ford,33 things to do before you're 10,2007,
Mattia CasalegnoMattia Casalegno,InfoNaturae,2007,http://www.kinotek.org/videobank/mais/infonaturae.htm
eric socolofskyeric socolofsky,QUICKCOMIC.COM,2007,http://quickcomic.com
ANnikA LARSSONANnikA LARSSON,PIRATE,2007,http://www.piratethevideo.org
uleiulei,CC2: Cube Communication 2,2007,http://www.hrum.org/projects/epistolar/cc2.html
Nathan SelikoffNathan Selikoff,"A Society of Stickpeople (captured, #31)",2007,http://www.nathanselikoff.com/sos/
Eric DymondEric Dymond,Numbertheory,2007,http://www.dymond.ws/artseen/numbertheory.html
Grégory ChatonskyGrégory Chatonsky,Ones,2007,http://incident.net/works/ones
Vera BighettiVera Bighetti,Improbable Architectures- Second Life,2007,http://www.noema.art.br/ai/en/index.html
Brian JudyBrian Judy,My US Rep,2007,http://www.boogaholler.com/myusrep/
Aaron SiegelAaron Siegel,IPicons,2007,http://www.datadreamer.com/ipicons/
Morgan JonesMorgan Jones,00FFFF - Pixelation Routine,2007,http://www.morganrushjones.com/index3.html
Chris SugrueChris Sugrue,Delicate Boundaries,2007,http://csugrue.com
Peter TraubPeter Traub,ItSpace,2007,http://www.turbulence.org/Works/itspace/
santiago ortizsantiago ortiz,Hipercontrol^3,2007,http://www.bestiario.org/_proyectos/hipercontrol
Barry SmylieBarry Smylie,"A Camp, eh",2007,http://barrysmylie.com/galleries/aCamp/menu.htm
Mai Yamashita =+ Naoto KobayashiMai Yamashita =+ Naoto Kobayashi,Candy,2007,http://www.yamashita-kobayashi.com/candy.html
Ross BarberRoss Barber,Getting over Baudrillard 2007 white noise,2007,http://users.qld.chariot.net.au/~barberr//getting_over_baudrillard.html
Andrew Y. AmesAndrew Y. Ames,Canned Personalities,2007,http://arbitrarynature.com/~content/cannedpersonalities/canned.html
Scott HesselsScott Hessels,Celestial Mechanics,2007,http://www.cmlab.com
Mark StockMark Stock,Inside The Bomb,2007,http://mark.technolope.org/image/p73.html
Mark StockMark Stock,Green Streamlines,2007,http://mark.technolope.org/image/p43.html
Stacia YeapanisStacia Yeapanis,Everybody Hurts,2007,http://www.everybodyhurts.org
Roz DimonRoz Dimon,PALE MALE: A Pilgrimage,2007,http://palemale-a-pilgrimage.com/
DreamAddictiveDreamAddictive,Atmospheric Pollution,2007,http://dreamaddictive.com/ap
Joao SantosJoao Santos,CityLights,2007,http://www.coroflot.com/citylights/the-videos-slide-shows-w-music/1
Grégory ChatonskyGrégory Chatonsky,Generique II,2007,http://incident.net/works/generique2/
Mariam GhaniMariam Ghani,Permanent Transit: net.remix,2007,http://www.kabul-reconstructions.net/transit
JimpaltJimpalt,A program for lonely birthdays,2007,http://www.jimpalt.org/birthday/
Gosia KoscielakGosia Koscielak,Eco-social sculpture,2007,http://www.hydeparkart.org/alist/profile/koscielak_gosia_1/
Peter William HoldenPeter William Holden,Arabesque,2007,http://www.peter-william-holden.com/data/video/arabesque.mp4
DEBRA SWACKDEBRA SWACK,My Perfect Child,2007,http://www.debraswack.com/my%20perfect%20child.html
Grégory ChatonskyGrégory Chatonsky,Last life (Your life. Your time),2007,http://incident.net/works/last_life/
Mel AlexenbergMel Alexenberg,Future Holocaust Memorials: A Webart Call to Action,2007,http://www.futureholocaustmemorials.org/
Thomas KnauerThomas Knauer,Interactive Performances: #1-3,2007,http://www.fourinchesofego.com/interactiveperformances.html
Ethan HamEthan Ham,Anthroptic,2007,http://www.anthroptic.org/
Colin GoldbergColin Goldberg,"Anamorphic, 2006",2007,http://video.google.com/videoplay?docid=1067221249053837185&q=colin+goldberg
Paul SteenberghePaul Steenberghe,Partijloos - institute for the renewal of society (I-R-S),2007,http://www.partijloos.nl
Andrei ThomazAndrei Thomaz,Color Cubes,2007,http://www.andreithomaz.com/arte/color_cubes/
Finishing SchoolFinishing School,Kapital For Kids,2007,http://www.kapitalforkids.net/
catherine ramuscatherine ramus,My Google Search History,2007,http://www.albertinemeunier.net/google_search_history/
sonya nielsensonya nielsen,Antediluvian Fragments of Memories,2007,http://www.secrettechnology.com/sonya/antidiluvian/antidiluvian.htm
Eva SchindlingEva Schindling,Cinematic Particles,2007,http://www.evsc.net/v6/htm/cinematic.htm
projectsingeprojectsinge,Monkey_Party,2007,http://monkey-party.org
Peter HorvathPeter Horvath,BOULEVARD,2007,http://www.6168.org/boulevard
Gruppe Or-OmGruppe Or-Om,QVC The Artwork,2007,http://or-om.org/qvctheartwork.htm
Gustavo RomanoGustavo Romano,IP Poetry Project,2007,http://www.findelmundo.com.ar/ip-poetry/index-en.html
fernando sanchezfernando sanchez,Language (a degradation),2007,http://artthissecond.com/movies/new/liljon.htm
fernando sanchezfernando sanchez,One Minute of Ass,2007,http://artthissecond.com/html/new/ass/ass1.htm
Ricardo CutzRicardo Cutz,Burro sem Rabo,2007,http://www.grupohapax.com/
Alan BigelowAlan Bigelow,"""Because You Asked""",2007,http://www.webyarns.com/BecauseYouAsked.html
Eva SchindlingEva Schindling,Future Generator,2007,http://evsc.net/v6/htm/fg.htm
Denis SantelliDenis Santelli,Radioactive paradise,2007,
Jason NelsonJason Nelson,Between Treacherous Objects,2007,http://www.secrettechnology.com/between/between.html
Jorn EbnerJorn Ebner,Lee Marvin Toolbox,2007,http://www.leemarvintoolbox.net
Grégory ChatonskyGrégory Chatonsky,Islanders (Flußgeist 3),2007,http://incident.net/works/insulaires/flash/index.html
Young-Hae Chang Heavy IndustriesYoung-Hae Chang Heavy Industries,RÉSUMÉ I?,2007,http://www.yhchang.com/RESUMAY_I.html
Jung-HuaJung-Hua,Colorful life,2007,http://fireant.itaiwan.net/wireless/en/index.php
Raul BerruecoRaul Berrueco,44422435 to nowhere,2007,http://entter.com/trip
Douglas GastDouglas Gast,Big Names,2007,http://www.noprogram.org/bignames.htm
Les Liens InvisiblesLes Liens Invisibles,Dot Star Generator,2007,http://dotstar.lesliensinvisibles.org
Martin John CallananMartin John Callanan,I am Still Alive,2007,http://greyisgood.eu/stillalive/
Alexander MoutonAlexander Mouton,Epiglobis,2007,http://www.unseenproductions.net/epiglobis.html
alexandra reillalexandra reill,SAVE / SAFE,2007,http://www.kanonmedia.com/portfolio/forgive.htm
critical artwarecritical artware,Hyperyarn,2007,http://hyperyarn.criticalartware.net/
Tom WexlerTom Wexler,Flock,2007,http://www.kma.co.uk/work/flock
Benjamin DomanicoBenjamin Domanico,Homeland,2007,http://homeland.domanico.net
Matt RobertsMatt Roberts,Cycles for Wandering,2007,http://www.mattroberts.info/cycles/
wayne clementswayne clements,InterDiction,2007,http://www.in-vacua.com/interdiction.html
Vera BighettiVera Bighetti,CO2nscience  - Second Life,2007,http://www.artzero.net/conscience/index.htm
Annie AbrahamsNicolas FrespechAnnie AbrahamsNicolas Frespech,One the puppet of the other,2007,http://bram.org/confront/sphere/indexeng.html
Jody ZellenJody Zellen,ALL THE NEWS THATS FIT TO PRINT,2007,http://allthenewsthatsfittoprint.net/frame.html
Grégory ChatonskyGrégory Chatonsky,Casablanca@home,2007,http://incident.net/works/casablanca@home/
Xavier MalbreilXavier Malbreil,Hand in the Darkness / Lire?,2007,http://www.e-critures.org/HandDarkness/
Lance ShieldsLance Shields,Blink - Two Rooms and an Island,2007,http://memespelunk.org/blog/?p=142
Perry BardPerry Bard,Man With A Movie Camera: the Global Remake,2007,http://dziga.perrybard.net/
Trial and ErrorTrial and Error,Monument for the Masses,2007,http://trialerror.org/Monument/index.html
mark cooleymark cooley,OneSmallStep: a MySpace luvStory,2007,http://www.flawedart.net/files/nospacelikemyspace/index.htm
Glebe DriftersGlebe Drifters,Drifters (The Strolling Stoned),2007,http://studentwork.hss.uts.edu.au/onlinedoco07/drifters/
santiago ortizsantiago ortiz,Karratu,2007,http://www.344server.org/karratu/english/
Mariam GhaniMariam Ghani,How Do You See the Disappeared? A Warm Database,2007,http://www.turbulence.org/works/seethedisappeared
Claire EvansClaire Evans,Digital Decay III,2007,http://vimeo.com/400918
