artist,title,date,website,screenshots,archive available at,archive capture link,can access,base url
I/O/DI/O/D,The Web Stalker,1997,http://www.backspace.org/iod,rhizome_artbase/screenshots/45.png,19990209174805,http://web.archive.org/web/19990209174805/http://www.backspace.org/iod,Y,backspace.org
Nora FarrellNora Farrell,The Cathedral Project,1997,http://cathedral.monroestreet.com,rhizome_artbase/screenshots/46.png,20041121162138,http://web.archive.org/web/20041121162138/http://cathedral.monroestreet.com,Y,monroestreet.com
Tom CorbyTom Corby,Reconnoitre,1997,http://www.reconnoitre.net/rec/index.php,rhizome_artbase/screenshots/47.png,20110724230413,http://web.archive.org/web/20110724230413/http://www.reconnoitre.net/rec/index.php,Y,reconnoitre.net
Rev. Luke MurphyRev. Luke Murphy,Mile Long Page,1997,,,,,,
Vuk ĆosićVuk Ćosić,History of Art for Airports,1997,http://www.ljudmila.org/~vuk/history/,rhizome_artbase/screenshots/49.png,20000918121559,http://web.archive.org/web/20000918121559/http://www.ljudmila.org/~vuk/history/,Y,ljudmila.org
Darrin MartinDarrin Martin,Point of Departure,1997,http://darrinmartin.com/Aviatix_EE_web/index.html,rhizome_artbase/screenshots/50.png,20060621102812,http://web.archive.org/web/20060621102812/http://darrinmartin.com/Aviatix_EE_web/index.html,Y,darrinmartin.com
Robbin MurphyRobbin Murphy,Osiris,1997,http://rhizome.org/splash/murphy/,rhizome_artbase/screenshots/51.png,20010215024733,http://web.archive.org/web/20010215024733/http://rhizome.org/splash/murphy/,Y,rhizome.org
Cornelia SollfrankCornelia Sollfrank,net.art generator,1997,http://net.art-generator.com/,rhizome_artbase/screenshots/52.png,20061118100739,http://web.archive.org/web/20061118100739/http://net.art-generator.com/,Y,art-generator.com
Robbin MurphyRobbin Murphy,Project Tumbleweed,27 October 1997,http://www.artnetweb.com/iola/tumbleweed/index.html,rhizome_artbase/screenshots/53.png,19980131063118,http://web.archive.org/web/19980131063118/http://www.artnetweb.com/iola/tumbleweed/index.html,Y,artnetweb.com
Jean-Paul TremblayJean-Paul Tremblay,delinquent,1997,http://www.lowculture.com/transmission/delinquent/,rhizome_artbase/screenshots/54.png,20020508100956,http://web.archive.org/web/20020508100956/http://www.lowculture.com/transmission/delinquent/,Y,lowculture.com
MTAAMTAA,Simple Net Art Diagram,1997,http://www.mtaa.net/mtaaRR/off-line_art/snad.html,rhizome_artbase/screenshots/55.png,20080516153556,http://web.archive.org/web/20080516153556/http://www.mtaa.net/mtaaRR/off-line_art/snad.html,Y,mtaa.net
StanzaStanza,amorphoscapes II.  1997 - 2004. Touch Screen Editions,1997,http://www.stanza.co.uk/amorphoscapes/index.html,rhizome_artbase/screenshots/56.png,20060511002743,http://web.archive.org/web/20060511002743/http://www.stanza.co.uk/amorphoscapes/index.html,Y,co.uk
Shelley JacksonShelley Jackson,my body — a Wunderkammer,1997,http://www.altx.com/thebody/http://collection.eliterature.org/1/works/jackson__my_body_a_wunderkammer.html,rhizome_artbase/screenshots/57.png,0,,Y,altx.com
Shu Lea CheangShu Lea Cheang,Wallpaper,1997,,,,,,
Gita HashemiGita Hashemi,steps to the moon,1997,http://archive.rhizome.org/artbase/3409/steps/index.html,rhizome_artbase/screenshots/59.png,20150524034444,http://web.archive.org/web/20150524034444/http://archive.rhizome.org/artbase/3409/steps/index.html,Y,rhizome.org
Valery GrancherValery Grancher,Webpaintings,1997,http://www.nomemory.org/webpaint,rhizome_artbase/screenshots/60.png,20031204052804,http://web.archive.org/web/20031204052804/http://www.nomemory.org/webpaint,Y,nomemory.org
Sergio MaltagliatiSergio Maltagliati,netOper@,1997,http://archive.rhizome.org/artbase/5160/,rhizome_artbase/screenshots/61.png,20121018230130,http://web.archive.org/web/20121018230130/http://archive.rhizome.org/artbase/5160/,Y,rhizome.org
Damon HammDamon Hamm,Dexterity Meter,1998,http://archive.rhizome.org/artbase/32987/dexterity_meter_rhizome/,rhizome_artbase/screenshots/62.png,20150524022633,http://web.archive.org/web/20150524022633/http://archive.rhizome.org/artbase/32987/dexterity_meter_rhizome/,Y,rhizome.org
G.H. HovagimyanG.H. Hovagimyan,A SoaPOPera for Laptops / iMacs,1998,http://nujus.net/~nujus/html/soapopNu-1.html,rhizome_artbase/screenshots/63.png,20150521061935,http://web.archive.org/web/20150521061935/http://nujus.net/~nujus/html/soapopNu-1.html,Y,nujus.net
Alexei ShulginAlexei Shulgin,Desktop Is,1998,,,,,,
Reynald DrouhinReynald Drouhin,Alteraction,1998,http://www.incident.net/works/alteraction/,rhizome_artbase/screenshots/65.png,20030514044612,http://web.archive.org/web/20030514044612/http://www.incident.net/works/alteraction/,Y,incident.net
Jeannette LambertJeannette Lambert,One Night in Greenwich Village,1998,http://archive.rhizome.org/artbase/2127/artweb_rhizome/onenite-rhizome/index.htm,rhizome_artbase/screenshots/66.png,20150521061834,http://web.archive.org/web/20150521061834/http://archive.rhizome.org/artbase/2127/artweb_rhizome/onenite-rhizome/index.htm,Y,rhizome.org
Jeff GompertzJeff Gompertz,multiple_dwelling,1998,,,,,,
arcangel constantiniarcangel constantini,bakteria,1998,http://www.bakteria.org/,rhizome_artbase/screenshots/68.png,20010201065400,http://web.archive.org/web/20010201065400/http://www.bakteria.org/,Y,bakteria.org
JODIJODI,%20wrong (RHIZOME--splash%20_%20JODI%20%_),1998,,,,,,
Annie AbrahamsAnnie Abrahams,being human,1998,http://www.bram.org/https://www.bram.org/index2.htmhttps://www.bram.org/index3.htm,rhizome_artbase/screenshots/70.png,0,,Y,bram.org
Victor LiuVictor Liu,The Slow Arrow of Beauty,1998,http://www.n-gon.com/SlowArrow/,rhizome_artbase/screenshots/71.png,20011209145404,http://web.archive.org/web/20011209145404/http://www.n-gon.com/SlowArrow/,Y,n-gon.com
Shu Lea CheangShu Lea Cheang,Brandon,1998,http://brandon.guggenheim.org/,rhizome_artbase/screenshots/72.png,19981203125858,http://web.archive.org/web/19981203125858/http://brandon.guggenheim.org/,Y,guggenheim.org
Maciej WisniewskiMaciej Wisniewski,Scroll Bar,1998,http://archive.rhizome.org/artbase/52952,rhizome_artbase/screenshots/73.png,20150119064422,http://web.archive.org/web/20150119064422/http://archive.rhizome.org/artbase/52952,Y,rhizome.org
Nobody HereNobody Here,Nobody Here,1998,http://www.NobodyHere.com/justme,rhizome_artbase/screenshots/74.png,20001109224300,http://web.archive.org/web/20001109224300/http://www.NobodyHere.com/justme,Y,NobodyHere.com
Miklos LegradyMiklos Legrady,Alphabet Soup,1998,http://www.c3.hu/~itmiklos/site/0.html,rhizome_artbase/screenshots/75.png,19981207063500,http://web.archive.org/web/19981207063500/http://www.c3.hu/~itmiklos/site/0.html,Y,c3.hu
Michael SmithJoshua WhiteMichael SmithJoshua White,Open House,1998,http://archive.rhizome.org/Open_House/,rhizome_artbase/screenshots/76.png,20110715144951,http://web.archive.org/web/20110715144951/http://archive.rhizome.org/Open_House/,Y,rhizome.org
Eryk SalvaggioEryk Salvaggio,Absolut Net.Art,1998,http://archive.rhizome.org/artbase/1690/index.html,rhizome_artbase/screenshots/77.png,20111011011140,http://web.archive.org/web/20111011011140/http://archive.rhizome.org/artbase/1690/index.html,Y,rhizome.org
Thomson & CraigheadThomson & Craighead,CNN Interactive just got more interactive,1998,http://cnnextra.net/,Failed to capture screenshot,20021016090327,http://web.archive.org/web/20021016090327/http://cnnextra.net/,N,cnnextra.net
Maxine GregsonRory HamiltonMaxine GregsonRory Hamilton,Largest Unused Block,1998,http://www.heise.de/tp/kunst/l_u_block/,rhizome_artbase/screenshots/79.png,0,,Y,heise.de
MouchetteMouchette,Flesh&Blood,1998,http://www.mouchette.org/flesh/tong.html,rhizome_artbase/screenshots/80.png,19991127170407,http://web.archive.org/web/19991127170407/http://www.mouchette.org/flesh/tong.html,Y,mouchette.org
Erik LoyerErik Loyer,The Lair of the Marrow Monkey,1998,http://www.marrowmonkey.com/lair,Failed to capture screenshot,20010706093924,http://web.archive.org/web/20010706093924/http://www.marrowmonkey.com/lair,N,marrowmonkey.com
01001011101011010100101110101101,Darko Maver,1998,http://0100101110101101.org/home/darko_maver,rhizome_artbase/screenshots/82.png,20011224051303,http://web.archive.org/web/20011224051303/http://0100101110101101.org/home/darko_maver,Y,0100101110101101.org
ON AIRON AIR,nonsense,1998,http://elviajero.org/nonsense,rhizome_artbase/screenshots/83.png,20010506121814,http://web.archive.org/web/20010506121814/http://elviajero.org/nonsense,Y,elviajero.org
shirin Kouladjieshirin Kouladjie,photomontage,1998,http://www.photomontage.com,rhizome_artbase/screenshots/84.png,19990125102140,http://web.archive.org/web/19990125102140/http://www.photomontage.com,Y,photomontage.com
Thomson & CraigheadThomson & Craighead,Weightless,1998,http://www.thomson-craighead.net/w/,rhizome_artbase/screenshots/85.png,20021130231737,http://web.archive.org/web/20021130231737/http://www.thomson-craighead.net/w/,Y,thomson-craighead.net
Heath BuntingHeath Bunting,_readme,1998,http://www.irational.org/_readme.html,rhizome_artbase/screenshots/86.png,19980110070725,http://web.archive.org/web/19980110070725/http://www.irational.org/_readme.html,Y,irational.org
Kerstin WeibergKerstin Weiberg,off<area>,1998,,,,,,
Richard RinehartRichard Rinehart,Periodic Table of Experience,1999,http://www.coyoteyip.com/project_archive/periodic/http://www.coyoteyip.com/rinehart/periodic_table_of_experience.html,rhizome_artbase/screenshots/88.png,0,,Y,coyoteyip.com
Joelle BittonJoelle Bitton,Palpitations,1999,http://www.superficiel.org/temp/palpitations,rhizome_artbase/screenshots/89.png,20010525200031,http://web.archive.org/web/20010525200031/http://www.superficiel.org/temp/palpitations,Y,superficiel.org
Colin GoldbergColin Goldberg,Dreaming Brain,1999,http://www.dreamingbrain.com,Failed to capture screenshot,20000301205933,http://web.archive.org/web/20000301205933/http://www.dreamingbrain.com,N,dreamingbrain.com
Reynald DrouhinReynald Drouhin,Métaorigines,1999,http://www.incident.net/works/metaorigine/,rhizome_artbase/screenshots/91.png,20030515150620,http://web.archive.org/web/20030515150620/http://www.incident.net/works/metaorigine/,Y,incident.net
Igor ŠtromajerIgor Štromajer,Oppera Teorettikka Internettikka,1999,http://www2.arnes.si/~ljintima2/oppera,rhizome_artbase/screenshots/92.png,19990507235044,http://web.archive.org/web/19990507235044/http://www2.arnes.si/~ljintima2/oppera,Y,arnes.si
Simon BiggsSimon Biggs,Echelon,1999,http://www.littlepig.org.uk/echelon/,rhizome_artbase/screenshots/93.png,20130601095957,http://web.archive.org/web/20130601095957/http://www.littlepig.org.uk/echelon/,Y,littlepig.org.uk
Mark AmerikaMark Amerika,PHON:E:ME,1999,http://phoneme.walkerart.org,rhizome_artbase/screenshots/94.png,19991012110950,http://web.archive.org/web/19991012110950/http://phoneme.walkerart.org,Y,walkerart.org
Myron TurnerMyron Turner,Animal Locomotion,1999,http://www.umanitoba.ca/mbvan/proj/muybr/http://www.umanitoba.ca/mbvan/proj/muybr/http://www.room535.net/muybr/,rhizome_artbase/screenshots/95.png,0,,Y,umanitoba.ca
Golan LevinGolan Levin,Floccus,1999,http://www.flong.com/storage/experience/floccus/,rhizome_artbase/screenshots/96.png,20071208134800,http://web.archive.org/web/20071208134800/http://www.flong.com/storage/experience/floccus/,Y,flong.com
Entropy8Zuper!Entropy8Zuper!,Whispering Windows,1999,,,,,,
Annie AbrahamsAnnie Abrahams,I only have my name,1999,http://www.bram.org/ident/irc.htm,rhizome_artbase/screenshots/98.png,20001212095500,http://web.archive.org/web/20001212095500/http://www.bram.org/ident/irc.htm,Y,bram.org
Marni KotakMarni Kotak,Livesystems.net,1999,http://www.livesystems.net/,rhizome_artbase/screenshots/99.png,20010306211715,http://web.archive.org/web/20010306211715/http://www.livesystems.net/,Y,livesystems.net
Joanna BerzowskaJoanna Berzowska,Computational Expressionism,1999,,,,,,
Maria LavmanMaria Lavman,3boxes,1999,http://hjem.get2net.dk/3boxes/,Failed to capture screenshot,20010713232052,http://web.archive.org/web/20010713232052/http://hjem.get2net.dk/3boxes/,N,get2net.dk
Eddo SternEddo Stern,SHEIK ATTACK,1999,http://www.eddostern.com/sheik_attack.html,rhizome_artbase/screenshots/102.png,20040404090116,http://web.archive.org/web/20040404090116/http://www.eddostern.com/sheik_attack.html,Y,eddostern.com
MouchetteMouchette,Kill that cat,1999,,,,,,
Bruce BarberBruce Barber,novelsquat and related work,1999,http://novelsquat.com,Failed to capture screenshot,20001204195900,http://web.archive.org/web/20001204195900/http://novelsquat.com,N,novelsquat.com
Natalie BookchinNatalie Bookchin,The Intruder,1999,http://www.calarts.edu/~bookchin/intruder/,rhizome_artbase/screenshots/105.png,19991008032719,http://web.archive.org/web/19991008032719/http://www.calarts.edu/~bookchin/intruder/,Y,calarts.edu
Margaret PenneyMargaret Penney,dream7,1999,http://www.dream7.com/,rhizome_artbase/screenshots/106.png,19990508044928,http://web.archive.org/web/19990508044928/http://www.dream7.com/,Y,dream7.com
[dNASAb][dNASAb],WNVIRUS.COM,1999,http://www.wnvirus.com/,Failed to capture screenshot,20020510044842,http://web.archive.org/web/20020510044842/http://www.wnvirus.com/,N,wnvirus.com
Scott PatersonScott Paterson,Prototype for Static Vehicle,1999,http://www.sgp-7.net/proj/archinect/,Failed to capture screenshot,20020627131318,http://web.archive.org/web/20020627131318/http://www.sgp-7.net/proj/archinect/,N,sgp-7.net
shirin Kouladjieshirin Kouladjie,n3xt,1999,http://www.n3xt.com,rhizome_artbase/screenshots/109.png,19991127200158,http://web.archive.org/web/19991127200158/http://www.n3xt.com,Y,n3xt.com
Spot DravesSpot Draves,Electric Sheep,1999,http://electricsheep.org,rhizome_artbase/screenshots/110.png,19991127074408,http://web.archive.org/web/19991127074408/http://electricsheep.org,Y,electricsheep.org
Melinda RackhamMelinda Rackham,carrier,1999,http://www.subtle.net/carrier,rhizome_artbase/screenshots/111.png,19990203145249,http://web.archive.org/web/19990203145249/http://www.subtle.net/carrier,Y,subtle.net
Entropy8Zuper!Entropy8Zuper!,The Godlove Museum,2023,,,,,,
Markus Kleine-VehnMarkus Kleine-Vehn,can-d.org,22 September 1999,http://www.can-d.org,rhizome_artbase/screenshots/113.png,20020105220045,http://web.archive.org/web/20020105220045/http://www.can-d.org,Y,can-d.org
MTAAMTAA,Website Unseen,1999,http://mteww.com/websiteunseen/,rhizome_artbase/screenshots/114.png,20010917091944,http://web.archive.org/web/20010917091944/http://mteww.com/websiteunseen/,Y,mteww.com
Annie AbrahamsAnnie Abrahams,rassur,1999,http://www.bram.org/confort/rassur.htm,rhizome_artbase/screenshots/115.png,20030308210432,http://web.archive.org/web/20030308210432/http://www.bram.org/confort/rassur.htm,Y,bram.org
Olia LialinaOlia Lialina,Will-N-Testament,1999,http://will.teleportacia.org,Failed to capture screenshot,19990125104525,http://web.archive.org/web/19990125104525/http://will.teleportacia.org,N,teleportacia.org
LiaLia,Re-move,1999,https://www.re-move.org/index.php,rhizome_artbase/screenshots/117.png,20020603195131,http://web.archive.org/web/20020603195131/https://www.re-move.org/index.php,Y,re-move.org
Entropy8Zuper!Entropy8Zuper!,Skinonskinonskin,1999,,,,,,
Mark NapierMark Napier,Pulse,1999,,,,,,
restaterestate,restate/detonators,1999,http://detonators.restate.org,rhizome_artbase/screenshots/120.png,20010927174036,http://web.archive.org/web/20010927174036/http://detonators.restate.org,Y,restate.org
Doron GolanDoron Golan,m6 map,1999,http://the9th.com/00/artbase/m6map/,Failed to capture screenshot,20060720080913,http://web.archive.org/web/20060720080913/http://the9th.com/00/artbase/m6map/,N,the9th.com
Ursula EndlicherUrsula Endlicher,Web Performer,1999,,,,,,
lucas kuzmalucas kuzma,simple mouse position predictor with centipede parts,1999,http://archive.rhizome.org/splash/machinatus/,rhizome_artbase/screenshots/123.png,20110314050417,http://web.archive.org/web/20110314050417/http://archive.rhizome.org/splash/machinatus/,Y,rhizome.org
Rui Filipe AntunesRui Filipe Antunes,xTNZ,1999,http://www.pikiproductions.com/rui/xtnz,rhizome_artbase/screenshots/124.png,20091116082601,http://web.archive.org/web/20091116082601/http://www.pikiproductions.com/rui/xtnz,Y,pikiproductions.com
matt Jonesmatt Jones,r|o|o|m|,1999,,,,,,
amanda beecher hickmanamanda beecher hickman,"Often, You Don't Listen",2000,,,,,,
domiziana giordanodomiziana giordano,Experimental Life Project version 1.0,2000,,,,,,
michiel Knavenmichiel Knaven,Conversations with Fransesca,2000,http://www.michaelmedia.org/conversations,rhizome_artbase/screenshots/128.png,20010502085825,http://web.archive.org/web/20010502085825/http://www.michaelmedia.org/conversations,Y,michaelmedia.org
Lars WikstrLars Wikstr,Four Flashes of Life,2000,http://lakris.nu/lgw/Flashes/menu.swf,rhizome_artbase/screenshots/129.png,20030612045640,http://web.archive.org/web/20030612045640/http://lakris.nu/lgw/Flashes/menu.swf,Y,lakris.nu
Lowell RobinsonLowell Robinson,Hippie Brain Explosion,2000,http://www.digitalthreat.com/version2/hbx.html,rhizome_artbase/screenshots/130.png,19991127170101,http://web.archive.org/web/19991127170101/http://www.digitalthreat.com/version2/hbx.html,Y,digitalthreat.com
Ivan PeledovIvan Peledov,Moronic Anthems,2000,http://pages.prodigy.net/lokis/oldindex.html,Failed to capture screenshot,20020808165622,http://web.archive.org/web/20020808165622/http://pages.prodigy.net/lokis/oldindex.html,N,prodigy.net
Marketa BankovaMarketa Bankova,New York City Map,2000,http://www.nycmap.com,rhizome_artbase/screenshots/132.png,20000312034557,http://web.archive.org/web/20000312034557/http://www.nycmap.com,Y,nycmap.com
Doron GolanDoron Golan,7sky,2000,http://the9th.com/00/artbase/sky/,Failed to capture screenshot,20060707204118,http://web.archive.org/web/20060707204118/http://the9th.com/00/artbase/sky/,N,the9th.com
Entropy8Zuper!Entropy8Zuper!,Machine,2000,http://rhizome.org/splash/entropy8zuper/,rhizome_artbase/screenshots/134.png,20010508045349,http://web.archive.org/web/20010508045349/http://rhizome.org/splash/entropy8zuper/,Y,rhizome.org
Jin-Yo MokJin-Yo Mok,Music Box,2000,http://www.geneo.net/music_box/musicbox.html,rhizome_artbase/screenshots/135.png,20020314165704,http://web.archive.org/web/20020314165704/http://www.geneo.net/music_box/musicbox.html,Y,geneo.net
Grégory ChatonskyGrégory Chatonsky,Revenances,2000,http://www.c3.hu/~revenances/,rhizome_artbase/screenshots/136.png,20010320143348,http://web.archive.org/web/20010320143348/http://www.c3.hu/~revenances/,Y,c3.hu
Amir SoltaniAmir Soltani,CodeCity: incrementing=true;,2000,http://archive.rhizome.org/artbase/2193/codecity_rhizome/index.htm,rhizome_artbase/screenshots/137.png,20150524034406,http://web.archive.org/web/20150524034406/http://archive.rhizome.org/artbase/2193/codecity_rhizome/index.htm,Y,rhizome.org
joan escofetjoan escofet,1999,2000,http://straddle3.net/1999,rhizome_artbase/screenshots/138.png,20010709144505,http://web.archive.org/web/20010709144505/http://straddle3.net/1999,Y,straddle3.net
Annette WeintraubAnnette Weintraub,Crossroads,2000,http://www.turbulence.org/Works/crossroads/index.html,rhizome_artbase/screenshots/139.png,20000817034700,http://web.archive.org/web/20000817034700/http://www.turbulence.org/Works/crossroads/index.html,Y,turbulence.org
Daniel GreenDaniel Green,Mikon Hall of Worlds,1 September 2000,http://www.ifam.net/mikon_web_album_08_03/mikon_page_1.htm,rhizome_artbase/screenshots/140.png,20030814220433,http://web.archive.org/web/20030814220433/http://www.ifam.net/mikon_web_album_08_03/mikon_page_1.htm,Y,ifam.net
Friederike PaetzoldFriederike Paetzold,I-Section,2000,http://www.turbulence.org/Works/i-section/index.html,rhizome_artbase/screenshots/141.png,19991002081746,http://web.archive.org/web/19991002081746/http://www.turbulence.org/Works/i-section/index.html,Y,turbulence.org
Tactical MagicTactical Magic,Cricket Activated Defense System,2000,http://tacticalmagic.org/CTM/project%20pages/CADS.htm,rhizome_artbase/screenshots/142.png,20030622085608,http://web.archive.org/web/20030622085608/http://tacticalmagic.org/CTM/project%20pages/CADS.htm,Y,tacticalmagic.org
Gustavo RomanoGustavo Romano,Hyperbody,2000,http://www.hyperbody.org,rhizome_artbase/screenshots/143.png,20010302065344,http://web.archive.org/web/20010302065344/http://www.hyperbody.org,Y,hyperbody.org
Kurt BaumannKurt Baumann,ARTificial ART,2000,http://www.artificial-art.com,rhizome_artbase/screenshots/144.png,20020926010604,http://web.archive.org/web/20020926010604/http://www.artificial-art.com,Y,artificial-art.com
Paul BrandDag Hensten PettersenPaul BrandDag Hensten Pettersen,DECONSTRUCTION - RECONSTRUCTION,2000,http://kunst.no/brand,rhizome_artbase/screenshots/145.png,20010625033358,http://web.archive.org/web/20010625033358/http://kunst.no/brand,Y,kunst.no
Miklos LegradyMiklos Legrady,Krematorium,2000,http://archive.rhizome.org/artbase/2224/krematorium/krematorium.html,rhizome_artbase/screenshots/146.png,20150523130139,http://web.archive.org/web/20150523130139/http://archive.rhizome.org/artbase/2224/krematorium/krematorium.html,Y,rhizome.org
Jeremy BushnellJeremy Bushnell,Imaginary Year,2000,http://www.imaginaryyear.com/intro.html,rhizome_artbase/screenshots/147.png,20021230055953,http://web.archive.org/web/20021230055953/http://www.imaginaryyear.com/intro.html,Y,imaginaryyear.com
Marcello MazzellaMarcello Mazzella,Keep Walking,2000,http://archive.rhizome.org/artbase/2176/keepwalking.swf,Failed to capture screenshot,20150524014816,http://web.archive.org/web/20150524014816/http://archive.rhizome.org/artbase/2176/keepwalking.swf,N,rhizome.org
JODIJODI,OSS,2000,http://oss.jodi.org/,rhizome_artbase/screenshots/149.png,19991013124054,http://web.archive.org/web/19991013124054/http://oss.jodi.org/,Y,jodi.org
Tamara Faith BergerTamara Faith Berger,Nursex,2000,http://drivedrive.com/nursex/,rhizome_artbase/screenshots/150.png,20020622092900,http://web.archive.org/web/20020622092900/http://drivedrive.com/nursex/,Y,drivedrive.com
Golan LevinGolan Levin,Audiovisual Environment Suite,2000,http://acg.media.mit.edu/people/golan/aves/,rhizome_artbase/screenshots/151.png,20000901042149,http://web.archive.org/web/20000901042149/http://acg.media.mit.edu/people/golan/aves/,Y,mit.edu
armand behararmand behar,Chavirement d'âme précipité par le passage d'un vertige (à écho mécanique),2000,http://archive.rhizome.org/artbase/2264/index.htm,rhizome_artbase/screenshots/152.png,20150524031843,http://web.archive.org/web/20150524031843/http://archive.rhizome.org/artbase/2264/index.htm,Y,rhizome.org
De Geuzen: a foundation for multi-visual researchDe Geuzen: a foundation for multi-visual research,De Geuzen Paper Dolls,2000,http://www.geuzen.org/current/DIY/paperdoll/paperdoll.html,rhizome_artbase/screenshots/153.png,20050205200514,http://web.archive.org/web/20050205200514/http://www.geuzen.org/current/DIY/paperdoll/paperdoll.html,Y,geuzen.org
De Geuzen: a foundation for multi-visual researchDe Geuzen: a foundation for multi-visual research,Do It Yourself Paper Dresses,2000,http://www.geuzen.org/current/DIY/paperdress.html,rhizome_artbase/screenshots/154.png,20050216001937,http://web.archive.org/web/20050216001937/http://www.geuzen.org/current/DIY/paperdress.html,Y,geuzen.org
Shu Lea CheangShu Lea Cheang,"Expand, an interface",2000,http://www.heise.de/tp/kunst/expand/,rhizome_artbase/screenshots/155.png,0,,Y,heise.de
Keith PetersKeith Peters,BIT-101,2000,http://www.bit-101.com,rhizome_artbase/screenshots/156.png,20011029140454,http://web.archive.org/web/20011029140454/http://www.bit-101.com,Y,bit-101.com
andrew hieronymiandrew hieronymi,GASHTGARI - the tehran project,2000,http://ahieronymi.net/gashtgari/,rhizome_artbase/screenshots/157.png,20050525044951,http://web.archive.org/web/20050525044951/http://ahieronymi.net/gashtgari/,Y,ahieronymi.net
Armelle AulestiaArmelle Aulestia,Enregistrer1,2000,http://www.aulestia.net/enregistrer1,rhizome_artbase/screenshots/158.png,20010623041500,http://web.archive.org/web/20010623041500/http://www.aulestia.net/enregistrer1,Y,aulestia.net
Miklos LegradyMiklos Legrady,Artcrimes,2000,,,,,,
brody condonbrody condon,Adam Killer,2000,http://www.tmpspace.com/ak_1.html,rhizome_artbase/screenshots/160.png,20030810215354,http://web.archive.org/web/20030810215354/http://www.tmpspace.com/ak_1.html,Y,tmpspace.com
Andy CoxAndy Cox,Anti-Capitalist Operating System,2000,http://www.twcdc.com/,rhizome_artbase/screenshots/161.png,20000816184051,http://web.archive.org/web/20000816184051/http://www.twcdc.com/,Y,twcdc.com
Ted WarnellTed Warnell,Berlioz,2000,http://warnell.com/syntac/berlioz.htm,rhizome_artbase/screenshots/162.png,20010205003500,http://web.archive.org/web/20010205003500/http://warnell.com/syntac/berlioz.htm,Y,warnell.com
Marisa GonzalezMarisa Gonzalez,La Fabrica,2000,http://archive.rhizome.org/artbase/2845/lafabrica/index.htm,rhizome_artbase/screenshots/163.png,20150523104716,http://web.archive.org/web/20150523104716/http://archive.rhizome.org/artbase/2845/lafabrica/index.htm,Y,rhizome.org
Doron GolanDoron Golan,1kik us,2000,http://the9th.com/00/artbase/1kikus/,Failed to capture screenshot,20060707202619,http://web.archive.org/web/20060707202619/http://the9th.com/00/artbase/1kikus/,N,the9th.com
Nathan CastleNathan Castle,'Button' Element with looped Click sound,2000,http://archive.rhizome.org/artbase/26092/click.htm,rhizome_artbase/screenshots/165.png,20150521052549,http://web.archive.org/web/20150521052549/http://archive.rhizome.org/artbase/26092/click.htm,Y,rhizome.org
Cheryl SourkesCheryl Sourkes,Field Guide to Artificial Life on the Web,2000,http://archive.rhizome.org/artbase/2336/FieldGuide/index.html,rhizome_artbase/screenshots/166.png,20150524004459,http://web.archive.org/web/20150524004459/http://archive.rhizome.org/artbase/2336/FieldGuide/index.html,Y,rhizome.org
Justin SimoniJustin Simoni,Respect the Cube,2000,http://www.prolix.nu/respect_the_cube/,rhizome_artbase/screenshots/167.png,20020403011123,http://web.archive.org/web/20020403011123/http://www.prolix.nu/respect_the_cube/,Y,prolix.nu
Jonah Brucker-CohenJonah Brucker-Cohen,Site-Traffic.net,2000,http://www.site-traffic.net,Failed to capture screenshot,20010401052617,http://web.archive.org/web/20010401052617/http://www.site-traffic.net,N,site-traffic.net
Reynald DrouhinReynald Drouhin,Rhizomes,2000,http://www.incident.net/works/rhizomes/,rhizome_artbase/screenshots/169.png,20020317002047,http://web.archive.org/web/20020317002047/http://www.incident.net/works/rhizomes/,Y,incident.net
Waldemar PranckiewiczWaldemar Pranckiewicz,Red Splash,2000,http://rrose.org/czas/3/03.html,rhizome_artbase/screenshots/170.png,20150524004239,http://web.archive.org/web/20150524004239/http://rrose.org/czas/3/03.html,Y,rrose.org
Gara GillentineGara Gillentine,The Poetry Project,2000,http://sarabluesky.home.dixie-net.com/poetryproject/poetryproj1.html,Failed to capture screenshot,20020122192620,http://web.archive.org/web/20020122192620/http://sarabluesky.home.dixie-net.com/poetryproject/poetryproj1.html,N,dixie-net.com
stephanie rothenbergstephanie rothenberg,PAN-O-MATIC: website number .0001,2000,http://www.pan-o-matic.com,rhizome_artbase/screenshots/172.png,20010429000405,http://web.archive.org/web/20010429000405/http://www.pan-o-matic.com,Y,pan-o-matic.com
thomas charveriatthomas charveriat,Telephones,2000,http://montcada5.com/HTML/17_Telephones(E1).html,Failed to capture screenshot,20041025065213,http://web.archive.org/web/20041025065213/http://montcada5.com/HTML/17_Telephones(E1).html,N,montcada5.com
MashicaMashica,Nowash,2000,http://nowash.mashica.com/,rhizome_artbase/screenshots/174.png,20000930215517,http://web.archive.org/web/20000930215517/http://nowash.mashica.com/,Y,mashica.com
michiel Knavenmichiel Knaven,Soundboxes,2000,http://www.michaelmedia.org/soundbox,rhizome_artbase/screenshots/175.png,20010607091859,http://web.archive.org/web/20010607091859/http://www.michaelmedia.org/soundbox,Y,michaelmedia.org
Liz FrankoLiz Franko,Storytelling Machine,2000,http://www.us-them.com/liz/index/poetrypage.html,Failed to capture screenshot,20011031221200,http://web.archive.org/web/20011031221200/http://www.us-them.com/liz/index/poetrypage.html,N,us-them.com
